"","date","temp","dew_pt","hum","wind_spd","wind_gust","dir","vis","pressure","wind_chill","heat_index","precip","cond","fog","rain","snow","hail","thunder","tornado","airport"
"1185",2014-11-13 12:53:00,68,55,63,8.1,NA,"SSW",10,30.02,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1186",2014-11-13 13:09:00,66.9,55,66,5.8,NA,"SSW",10,30.02,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"1187",2014-11-13 13:53:00,66.9,55.9,68,8.1,NA,"SW",10,30.02,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"1188",2014-11-13 14:04:00,66.9,55,66,8.1,NA,"SSW",10,30.02,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1189",2014-11-13 14:53:00,68,55,63,4.6,NA,"Variable",10,30.01,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1190",2014-11-13 15:53:00,66,55.9,70,8.1,NA,"NW",10,30.01,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1191",2014-11-13 16:53:00,64.9,55.9,73,5.8,NA,"WNW",10,30.01,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1192",2014-11-13 17:53:00,64,55.9,75,4.6,NA,"NW",10,30.01,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1193",2014-11-13 18:49:00,64.4,57.2,77,3.5,NA,"NNW",10,30.01,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"1194",2014-11-13 18:53:00,64,57,78,3.5,NA,"NNW",10,30.01,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"1195",2014-11-13 19:12:00,64.9,57,75,4.6,NA,"NNE",10,30.01,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"1196",2014-11-13 19:53:00,64.9,57,75,0,NA,"North",10,30.01,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"1197",2014-11-13 20:53:00,64.9,57,75,0,NA,"North",10,30.04,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"1198",2014-11-13 21:53:00,64,57.9,80,3.5,NA,"ENE",10,30.03,NA,NA,0,"Overcast",0,0,0,0,0,0,"KLGB"
"1199",2014-11-13 22:53:00,62.1,60.1,93,3.5,NA,"South",7,30.03,NA,NA,0,"Overcast",0,0,0,0,0,0,"KLGB"
"1200",2014-11-13 23:44:00,62.1,60.1,93,6.9,NA,"ESE",6,30,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1201",2014-11-13 23:53:00,62.1,60.1,93,3.5,NA,"SSE",7,30.01,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1202",2014-11-14 00:46:00,62.1,60.1,93,3.5,NA,"SW",6,30.01,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"1203",2014-11-14 00:53:00,62.1,60.1,93,3.5,NA,"South",4,30.01,NA,NA,0,"Light Rain",0,1,0,0,0,0,"KLGB"
"1204",2014-11-14 01:09:00,62.1,60.1,93,4.6,NA,"South",2.5,30,NA,NA,0.01,"Light Rain",0,1,0,0,0,0,"KLGB"
"1205",2014-11-14 01:17:00,62.1,61,96,3.5,NA,"South",4,30.01,NA,NA,0.01,"Light Rain",0,1,0,0,0,0,"KLGB"
"1206",2014-11-14 01:53:00,62.6,60.8,94,0,NA,"North",7,30,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1207",2014-11-14 02:31:00,63,61,93,0,NA,"North",8,29.99,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"1208",2014-11-14 02:48:00,62.6,60.8,94,0,NA,"North",7,30,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"1209",2014-11-14 02:53:00,62.1,61,96,0,NA,"North",6,30,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1210",2014-11-14 03:28:00,62.1,61,96,4.6,NA,"East",5,29.98,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"1211",2014-11-14 03:51:00,62.6,60.8,94,4.6,NA,"ENE",5,29.99,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"1212",2014-11-14 03:53:00,62.1,61,96,5.8,NA,"ENE",5,29.99,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"1213",2014-11-14 04:05:00,62.1,61,96,4.6,NA,"ENE",6,29.98,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"1214",2014-11-14 04:38:00,63,61,93,0,NA,"North",7,29.99,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"1215",2014-11-14 04:53:00,63,61,93,0,NA,"North",7,29.99,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"1216",2014-11-14 05:53:00,62.1,60.1,93,4.6,NA,"East",7,30,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"1217",2014-11-14 06:24:00,62.1,59,90,4.6,NA,"East",8,30,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1218",2014-11-14 06:53:00,62.6,59,88,4.6,NA,"SE",8,30,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1219",2014-11-14 07:53:00,63,60.1,90,3.5,NA,"ENE",7,30.03,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"1220",2014-11-14 08:53:00,64.9,60.1,84,4.6,NA,"ESE",10,30.04,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1221",2014-11-14 09:00:00,64.4,60.8,88,4.6,NA,"ESE",10,30.03,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1222",2014-11-14 09:53:00,66,60.1,81,3.5,NA,"ESE",10,30.04,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0,"KLGB"
"1223",2014-11-14 10:18:00,66.9,60.1,79,3.5,NA,"SSE",10,30.03,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1224",2014-11-14 10:53:00,69.1,59,70,3.5,NA,"Variable",10,30.02,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1225",2014-11-14 11:36:00,69.1,60.1,73,4.6,NA,"Variable",10,30,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"1226",2014-11-14 11:53:00,68,59,73,5.8,NA,"SSW",10,29.99,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0,"KLGB"
"1227",2014-11-14 12:21:00,70,59,68,6.9,NA,"Variable",10,29.98,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1228",2014-11-14 12:39:00,71.1,57.9,63,5.8,NA,"SSW",10,29.98,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"1229",2014-11-14 12:53:00,70,57.9,65,10.4,NA,"SW",10,29.98,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1230",2014-11-14 13:53:00,69.1,59,70,9.2,NA,"SSW",10,29.96,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1231",2014-11-14 14:53:00,69.1,57.9,68,6.9,NA,"SW",10,29.97,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1232",2014-11-14 15:00:00,69.1,57,65,8.1,NA,"SSW",10,29.97,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1233",2014-11-14 15:53:00,68,57,68,8.1,NA,"SSW",10,29.96,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"1234",2014-11-14 16:53:00,66.9,57,70,6.9,NA,"SSW",10,29.97,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"1235",2014-11-14 17:53:00,64.9,57.9,78,4.6,NA,"NW",10,29.99,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1236",2014-11-14 18:53:00,64,59,84,3.5,NA,"NNW",10,29.99,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1237",2014-11-14 19:53:00,63,57.9,84,0,NA,"North",10,30.01,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1238",2014-11-14 20:53:00,63,57.9,84,0,NA,"North",10,30.01,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1239",2014-11-14 21:53:00,60.1,57,90,0,NA,"North",9,30.01,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1240",2014-11-14 22:53:00,60.1,55.9,86,0,NA,"North",10,30.02,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1241",2014-11-14 23:53:00,60.1,55.9,86,0,NA,"North",10,30.02,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1242",2014-11-15 00:53:00,57.9,55.9,93,0,NA,"North",9,30.01,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1243",2014-11-15 01:53:00,57.9,55.9,93,0,NA,"North",8,30.02,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1244",2014-11-15 02:53:00,57.9,55.9,93,0,NA,"North",8,30.02,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1245",2014-11-15 03:53:00,57,55,93,0,NA,"North",8,30.02,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1246",2014-11-15 04:53:00,57,55,93,0,NA,"North",6,30.04,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1247",2014-11-15 05:53:00,55.9,54,93,0,NA,"North",7,30.06,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1248",2014-11-15 06:53:00,55.9,54,93,0,NA,"North",7,30.05,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1249",2014-11-15 07:53:00,60.1,57,90,0,NA,"North",7,30.07,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"1250",2014-11-15 08:25:00,61,57,87,3.5,NA,"NW",7,30.08,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"1251",2014-11-15 08:53:00,63,57,81,3.5,NA,"NE",8,30.08,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"1252",2014-11-15 09:53:00,66,57.9,75,0,NA,"North",10,30.09,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1253",2014-11-15 10:53:00,69.1,55.9,63,3.5,NA,"Variable",10,30.06,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0,"KLGB"
"1254",2014-11-15 11:15:00,71.1,57,61,3.5,NA,"SW",10,30.06,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1255",2014-11-15 11:53:00,68,57.9,70,9.2,NA,"SW",10,30.04,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"1256",2014-11-15 12:53:00,70,57,63,8.1,NA,"SSW",10,30.02,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"1257",2014-11-15 13:53:00,70,57,63,11.5,NA,"SW",10,30.01,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"1258",2014-11-15 14:53:00,68,57,68,9.2,NA,"WSW",10,30.01,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"1259",2014-11-15 15:53:00,68,55.9,65,8.1,NA,"SW",10,29.99,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1260",2014-11-15 16:53:00,66,57.9,75,10.4,NA,"WNW",10,30.01,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1261",2014-11-15 17:53:00,64.9,57.9,78,9.2,NA,"WNW",10,30.03,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1262",2014-11-15 18:53:00,63,57,81,4.6,NA,"NW",10,30.01,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1263",2014-11-15 19:53:00,63,57,81,0,NA,"North",10,30.03,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1264",2014-11-15 20:53:00,62.1,57,84,0,NA,"North",10,30.04,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1265",2014-11-15 21:53:00,62.1,57,84,3.5,NA,"SSW",10,30.03,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1266",2014-11-15 22:53:00,60.1,55.9,86,0,NA,"North",10,30.03,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1267",2014-11-15 23:53:00,60.1,55.9,86,0,NA,"North",10,30.03,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1268",2014-11-16 00:53:00,57.9,55,90,0,NA,"North",9,30.03,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1269",2014-11-16 01:53:00,55.9,54,93,0,NA,"North",8,30.04,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1270",2014-11-16 02:53:00,55,54,96,0,NA,"North",6,30.05,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1271",2014-11-16 03:53:00,55,53.1,93,3.5,NA,"North",6,30.05,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1272",2014-11-16 04:53:00,55,54,96,0,NA,"North",6,30.07,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1273",2014-11-16 05:53:00,55,53.1,93,3.5,NA,"West",6,30.09,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1274",2014-11-16 06:53:00,55,53.1,93,3.5,NA,"NNW",5,30.12,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1275",2014-11-16 07:53:00,57.9,55,90,4.6,NA,"ENE",5,30.14,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1276",2014-11-16 08:53:00,64,54,70,0,NA,"North",7,30.16,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1277",2014-11-16 09:53:00,71.1,12,10,12.7,NA,"East",10,30.16,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1278",2014-11-16 09:55:00,71.1,12,10,16.1,21.9,"East",8,30.16,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1279",2014-11-16 10:53:00,73.9,16,11,5.8,NA,"ENE",9,30.16,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1280",2014-11-16 11:53:00,75.2,23,14,6.9,NA,"NNE",10,30.13,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1281",2014-11-16 12:53:00,75,28.9,18,3.5,NA,"Variable",10,30.11,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1282",2014-11-16 13:53:00,75,28.9,18,4.6,NA,"West",10,30.1,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1283",2014-11-16 14:53:00,73.9,24.1,16,4.6,NA,"WNW",10,30.1,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1284",2014-11-16 15:53:00,73,3,6,9.2,NA,"East",10,30.1,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1285",2014-11-16 16:53:00,70,3.9,7,0,NA,"North",10,30.11,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1286",2014-11-16 17:53:00,68,1.9,7,5.8,NA,"NE",10,30.12,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1287",2014-11-16 18:53:00,66,3,8,0,NA,"North",10,30.14,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1288",2014-11-16 19:53:00,61,17.1,18,0,NA,"North",10,30.15,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1289",2014-11-16 20:53:00,59,28.9,32,0,NA,"North",10,30.17,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1290",2014-11-16 21:53:00,57.9,28,32,0,NA,"North",10,30.17,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1291",2014-11-16 22:53:00,60.1,18,20,0,NA,"North",10,30.17,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1292",2014-11-16 23:53:00,55,16,22,5.8,NA,"NNW",10,30.14,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1293",2014-11-17 00:53:00,55.4,30.2,38,6.9,NA,"NW",10,30.13,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1294",2014-11-17 01:53:00,57,28.9,34,4.6,NA,"North",10,30.13,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1295",2014-11-17 02:53:00,55,30,38,4.6,NA,"NW",10,30.12,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1296",2014-11-17 03:53:00,57,26.1,30,3.5,NA,"NNW",10,30.12,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1297",2014-11-17 04:53:00,55.9,27,33,6.9,NA,"NW",10,30.12,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1298",2014-11-17 05:53:00,54,25,33,5.8,NA,"NW",10,30.14,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1299",2014-11-17 06:53:00,53.1,24.1,32,5.8,NA,"NW",10,30.15,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1300",2014-11-17 07:53:00,61,24.1,24,6.9,NA,"North",10,30.15,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1301",2014-11-17 08:53:00,69.1,17.1,14,5.8,NA,"North",10,30.16,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1302",2014-11-17 09:53:00,73,16,11,9.2,NA,"NNE",10,30.16,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1303",2014-11-17 10:53:00,75.9,7,7,6.9,NA,"NE",10,30.14,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1304",2014-11-17 11:53:00,77,10,8,0,NA,"North",10,30.11,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1305",2014-11-17 12:53:00,79,12,8,0,NA,"North",10,30.08,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1306",2014-11-17 13:53:00,77,21,12,5.8,NA,"Variable",10,30.07,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1307",2014-11-17 14:53:00,78.1,18,10,5.8,NA,"West",10,30.06,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1308",2014-11-17 15:53:00,75.9,18,11,6.9,NA,"West",10,30.06,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1309",2014-11-17 16:53:00,72,14,11,9.2,NA,"WNW",10,30.06,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1310",2014-11-17 17:53:00,68,37,32,4.6,NA,"NW",10,30.07,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1311",2014-11-17 18:53:00,64.9,39,39,5.8,NA,"NW",10,30.09,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1312",2014-11-17 19:53:00,64,43,46,4.6,NA,"NW",10,30.09,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1313",2014-11-17 20:53:00,60.1,42.1,51,0,NA,"North",10,30.09,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1314",2014-11-17 21:53:00,61,43,52,0,NA,"North",10,30.1,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1315",2014-11-17 22:53:00,57,43,59,3.5,NA,"North",10,30.09,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1316",2014-11-17 23:53:00,57.9,39,49,4.6,NA,"WNW",10,30.09,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1317",2014-11-18 00:53:00,55.9,33.1,42,3.5,NA,"WNW",10,30.08,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1318",2014-11-18 01:53:00,55.9,28.9,36,3.5,NA,"NW",10,30.09,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1319",2014-11-18 02:53:00,53.1,26.1,35,5.8,NA,"NW",10,30.1,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1320",2014-11-18 03:53:00,55,23,29,5.8,NA,"NW",10,30.09,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1321",2014-11-18 04:53:00,53.1,21.9,30,5.8,NA,"NW",10,30.1,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1322",2014-11-18 05:53:00,53.1,21,29,3.5,NA,"NNW",10,30.12,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1323",2014-11-18 06:53:00,54,21,28,3.5,NA,"NW",10,30.14,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1324",2014-11-18 07:53:00,59,25,27,3.5,NA,"North",10,30.15,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1325",2014-11-18 08:53:00,64.9,28,25,4.6,NA,"ENE",10,30.16,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1326",2014-11-18 09:53:00,72,28,20,3.5,NA,"NNE",10,30.16,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1327",2014-11-18 10:53:00,75,21.9,14,3.5,NA,"East",10,30.14,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1328",2014-11-18 11:53:00,77,19.9,12,6.9,NA,"ESE",10,30.12,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1329",2014-11-18 12:53:00,73.9,24.1,16,9.2,NA,"SSW",10,30.1,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1330",2014-11-18 13:53:00,75,21,13,5.8,NA,"SSW",10,30.09,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1331",2014-11-18 14:53:00,73.9,15.1,11,5.8,NA,"SSW",10,30.09,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1332",2014-11-18 15:53:00,72,19,13,4.6,NA,"WSW",10,30.09,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1333",2014-11-18 16:53:00,71.1,30.9,23,0,NA,"North",10,30.08,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1334",2014-11-18 17:53:00,66,45,47,0,NA,"North",10,30.09,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1335",2014-11-18 18:53:00,63,39,41,0,NA,"North",10,30.1,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1336",2014-11-18 19:53:00,62.1,37,39,0,NA,"North",10,30.11,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1337",2014-11-18 20:53:00,59,39,48,4.6,NA,"SE",10,30.12,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1338",2014-11-18 21:53:00,57.9,42.1,56,0,NA,"North",10,30.13,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1339",2014-11-18 22:53:00,57.9,45,62,0,NA,"North",10,30.15,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1340",2014-11-18 23:53:00,55.9,46,69,0,NA,"North",10,30.14,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1341",2014-11-19 00:53:00,55.9,37.9,51,0,NA,"North",10,30.13,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1342",2014-11-19 01:53:00,55.9,37,49,0,NA,"North",10,30.13,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1343",2014-11-19 02:53:00,54,36,51,0,NA,"North",10,30.12,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1344",2014-11-19 03:53:00,55,37,51,0,NA,"North",10,30.12,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1345",2014-11-19 04:53:00,55,37,51,0,NA,"North",10,30.12,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1346",2014-11-19 05:53:00,54,39,57,0,NA,"North",10,30.12,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1347",2014-11-19 06:53:00,55,37.9,53,0,NA,"North",10,30.13,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"1348",2014-11-19 07:53:00,55.9,36,47,0,NA,"North",10,30.14,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"1349",2014-11-19 08:53:00,63,36,37,0,NA,"North",10,30.15,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0,"KLGB"
"1350",2014-11-19 09:53:00,66,48,52,0,NA,"North",10,30.15,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"1351",2014-11-19 10:53:00,70,50,49,3.5,NA,"NNE",10,30.13,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1352",2014-11-19 11:53:00,70,54,57,8.1,NA,"South",10,30.11,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0,"KLGB"
"1353",2014-11-19 12:53:00,70,53.1,55,8.1,NA,"SSW",10,30.09,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"1354",2014-11-19 13:53:00,71.1,48.9,45,8.1,NA,"SSW",10,30.08,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"1355",2014-11-19 14:53:00,71.1,53.1,53,6.9,NA,"South",10,30.06,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0,"KLGB"
"1356",2014-11-19 15:53:00,71.1,39.9,32,10.4,NA,"NW",10,30.07,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1357",2014-11-19 16:53:00,66.9,45,45,6.9,NA,"WNW",10,30.08,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1358",2014-11-19 17:53:00,64,53.1,67,6.9,NA,"NW",10,30.09,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1359",2014-11-19 18:53:00,63,54,72,3.5,NA,"NW",10,30.1,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1360",2014-11-19 19:53:00,62.1,53.1,72,0,NA,"North",10,30.11,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1361",2014-11-19 20:53:00,61,53.1,75,0,NA,"North",10,30.1,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1362",2014-11-19 21:53:00,59,53.1,81,0,NA,"North",10,30.1,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1363",2014-11-19 22:53:00,55.9,52,87,3.5,NA,"East",10,30.1,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1364",2014-11-19 23:53:00,57,52,83,0,NA,"North",10,30.09,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1365",2014-11-20 00:53:00,55,52,89,0,NA,"North",10,30.09,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1366",2014-11-20 01:53:00,55,51.1,86,0,NA,"North",10,30.09,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1367",2014-11-20 02:53:00,54,48.9,83,0,NA,"North",10,30.09,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"1368",2014-11-20 03:53:00,53.1,48,83,3.5,NA,"ENE",10,30.08,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
